id,agent,time,score
1502,4,14,-800
1503,4,43,1300
1504,4,28,0
1505,4,36,400
1506,4,44,800
1507,4,54,1900
1508,4,34,700
1509,4,29,-200
1510,4,86,3100
1511,4,90,3900
1512,4,44,600
1513,4,18,-600
1514,4,19,-100
1515,4,79,3000
1516,4,14,-800
1517,4,43,1100
1518,4,38,1100
1519,4,22,-600
1520,4,13,-1000
1521,4,63,2300
1522,4,28,-600
1523,4,14,-1000
1524,4,12,-500
1525,4,200,9800
1526,4,23,-200
1527,4,14,-500
1528,4,91,4100
1529,4,5,-500
1530,4,82,3900
1531,4,73,2600
1532,4,77,3000
1533,4,46,1200
1534,4,50,1300
1535,4,19,-200
1536,4,53,1700
1537,4,35,700
1538,4,56,1700
1539,4,21,-600
1540,4,17,-1000
1541,4,17,-500
1542,4,24,-800
1543,4,18,-300
1544,4,16,-300
1545,4,58,2100
1546,4,15,-1000
1547,4,173,8700
1548,4,75,2400
1549,4,31,700
1550,4,12,-500
1551,4,0,-1000
1552,4,67,2700
1553,4,31,700
1554,4,9,-500
1555,4,30,200
1556,4,57,2500
1557,4,13,-500
1558,4,36,700
1559,4,17,-1000
1560,4,10,-500
1561,4,19,100
1562,4,36,200
1563,4,41,200
1564,4,11,-500
1565,4,92,3900
1566,4,33,200
1567,4,13,-500
1568,4,6,-1000
1569,4,18,-500
1570,4,13,-1000
1571,4,6,-1000
1572,4,43,900
1573,4,66,2200
1574,4,23,-100
1575,4,16,-1000
1576,4,22,-400
1577,4,64,2000
1578,4,58,2100
1579,4,18,-600
1580,4,11,-500
1581,4,44,1200
1582,4,15,-1000
1583,4,28,700
1584,4,9,-500
1585,4,23,-300
1586,4,50,900
1587,4,56,2100
1588,4,14,-500
1589,4,86,3700
1590,4,9,-1000
1591,4,108,4600
1592,4,13,-500
1593,4,32,700
1594,4,33,400
1595,4,14,-1000
1596,4,13,-500
1597,4,7,-500
1598,4,119,5100
1599,4,16,-300
1600,4,22,300
1601,4,12,-500
1602,4,41,1300
1603,4,12,-1000
1604,4,36,0
1605,4,34,700
1606,4,49,1900
1607,4,19,-600
1608,4,15,-300
1609,4,4,-1000
1610,4,14,-1000
1611,4,63,1600
1612,4,36,200
1613,4,22,0
1614,4,29,-400
1615,4,43,800
1616,4,17,-1000
1617,4,22,-300
1618,4,11,-500
1619,4,6,-500
1620,4,104,4000
1621,4,20,-600
1622,4,30,200
1623,4,107,4600
1624,4,13,-300
1625,4,30,-200
1626,4,33,1100
1627,4,14,-1000
1628,4,35,700
1629,4,5,-1000
1630,4,13,-500
1631,4,26,100
1632,4,64,2400
1633,4,15,-500
1634,4,55,1500
1635,4,7,-1000
1636,4,18,-100
1637,4,19,-300
1638,4,6,-500
1639,4,31,900
1640,4,11,-500
1641,4,11,-1000
1642,4,71,2400
1643,4,11,-500
1644,4,58,1400
1645,4,17,-500
1646,4,37,200
1647,4,3,-1000
1648,4,44,1000
1649,4,18,-300
1650,4,13,-1000
1651,4,14,-800
1652,4,16,-800
1653,4,29,500
1654,4,124,5200
1655,4,2,-1000
1656,4,178,9600
1657,4,13,-1000
1658,4,22,-100
1659,4,32,900
1660,4,7,-1000
1661,4,43,400
1662,4,40,900
1663,4,20,-400
1664,4,19,-100
1665,4,6,-500
1666,4,89,3400
1667,4,6,-500
1668,4,85,3200
1669,4,30,500
1670,4,12,-300
1671,4,12,-500
1672,4,19,100
1673,4,8,-500
1674,4,11,-500
1675,4,82,3500
1676,4,22,-100
1677,4,31,400
1678,4,60,2200
1679,4,96,3600
1680,4,34,700
1681,4,32,700
1682,4,12,-500
1683,4,24,-200
1684,4,43,1000
1685,4,72,2700
1686,4,10,-1000
1687,4,26,100
1688,4,78,3200
1689,4,72,3100
1690,4,3,-1000
1691,4,121,5900
1692,4,7,-1000
1693,4,11,-1000
1694,4,53,1200
1695,4,61,1400
1696,4,35,700
1697,4,1,-1000
1698,4,43,1300
1699,4,16,-500
1700,4,58,2500
1701,4,13,-1000
1702,4,29,700
1703,4,5,-500
1704,4,12,-1000
1705,4,117,5200
1706,4,180,8900
1707,4,28,200
1708,4,79,3500
1709,4,1,-500
1710,4,12,-1000
1711,4,9,-500
1712,4,48,1700
1713,4,1,-1000
1714,4,20,-100
1715,4,13,-500
1716,4,9,-1000
1717,4,144,6800
1718,4,24,100
1719,4,14,-300
1720,4,11,-500
1721,4,14,-500
1722,4,13,-1000
1723,4,16,-800
1724,4,65,2200
1725,4,15,-300
1726,4,26,-400
1727,4,29,400
1728,4,29,100
1729,4,18,-100
1730,4,16,-500
1731,4,101,4200
1732,4,31,500
1733,4,21,-1000
1734,4,145,7300
1735,4,34,0
1736,4,16,-800
1737,4,16,-500
1738,4,12,-1000
1739,4,1,-1000
1740,4,106,4400
1741,4,63,2500
1742,4,35,1100
1743,4,22,300
1744,4,62,1700
1745,4,15,-1000
1746,4,40,900
1747,4,22,-300
1748,4,10,-500
1749,4,24,100
1750,4,2,-500
1751,4,125,5500
1752,4,11,-500
1753,4,70,2500
1754,4,81,2200
1755,4,41,900
1756,4,23,-200
1757,4,21,100
1758,4,4,-500
1759,4,151,6400
1760,4,15,-500
1761,4,44,1200
1762,4,22,-400
1763,4,42,1100
1764,4,27,200
1765,4,46,800
1766,4,44,1700
1767,4,5,-1000
1768,4,55,1400
1769,4,40,900
1770,4,14,-1000
1771,4,9,-500
1772,4,21,-100
1773,4,30,1100
1774,4,40,1100
1775,4,44,1300
1776,4,36,900
1777,4,25,100
1778,4,43,800
1779,4,39,600
1780,4,4,-1000
1781,4,42,600
1782,4,14,-500
1783,4,21,-300
1784,4,155,7000
1785,4,4,-500
1786,4,63,1800
1787,4,10,-500
1788,4,31,900
1789,4,14,-500
1790,4,7,-500
1791,4,114,4600
1792,4,102,4900
1793,4,66,2600
1794,4,48,1200
1795,4,6,-1000
1796,4,43,1500
1797,4,21,-100
1798,4,15,-800
1799,4,69,2200
1800,4,17,-1000
1801,4,116,5300
1802,4,42,800
1803,4,50,1200
1804,4,5,-500
1805,4,74,2800
1806,4,155,8100
1807,4,7,-500
1808,4,93,3200
1809,4,38,1100
1810,4,48,1200
1811,4,15,-500
1812,4,48,1900
1813,4,13,-300
1814,4,15,-1000
1815,4,15,-300
1816,4,186,9200
1817,4,51,1300
1818,4,24,-100
1819,4,19,-300
1820,4,46,1200
1821,4,39,200
1822,4,21,-800
1823,4,68,2800
1824,4,16,-1000
1825,4,16,-300
1826,4,32,700
1827,4,53,1600
1828,4,97,4500
1829,4,15,-1000
1830,4,12,-500
1831,4,46,1500
1832,4,24,-100
1833,4,21,-100
1834,4,28,300
1835,4,14,-1000
1836,4,41,600
1837,4,45,400
1838,4,30,0
1839,4,13,-800
1840,4,16,-500
1841,4,14,-1000
1842,4,17,-100
1843,4,22,-100
1844,4,18,-100
1845,4,43,900
1846,4,19,-500
1847,4,73,2400
1848,4,71,2600
1849,4,162,7400
1850,4,48,1700
1851,4,24,700
1852,4,30,500
1853,4,27,0
1854,4,96,3800
1855,4,17,-300
1856,4,14,-800
1857,4,93,3700
1858,4,10,-1000
1859,4,35,200
1860,4,20,-300
1861,4,17,-800
1862,4,38,700
1863,4,24,100
1864,4,50,1400
1865,4,59,1600
1866,4,14,-1000
1867,4,35,1100
1868,4,39,1100
1869,4,12,-500
1870,4,21,-100
1871,4,110,5200
1872,4,13,-800
1873,4,12,-1000
1874,4,49,1700
1875,4,36,700
1876,4,47,1000
1877,4,28,-200
1878,4,14,-500
1879,4,32,600
1880,4,43,400
1881,4,22,-100
1882,4,0,-500
1883,4,36,900
1884,4,33,900
1885,4,25,-200
1886,4,45,1700
1887,4,10,-500
1888,4,12,-1000
1889,4,19,100
1890,4,13,-500
1891,4,2,-500
1892,4,44,1100
1893,4,95,3800
1894,4,15,-800
1895,4,12,-500
1896,4,17,-800
1897,4,21,0
1898,4,23,300
1899,4,25,-100
1900,4,97,3600
1901,4,42,800
1902,4,56,1700
1903,4,19,-800
1904,4,16,-800
1905,4,15,-500
1906,4,84,3000
1907,4,21,-100
1908,4,40,900
1909,4,11,-300
1910,4,13,-300
1911,4,32,700
1912,4,23,100
1913,4,10,-500
1914,4,20,100
1915,4,6,-500
1916,4,11,-500
1917,4,14,-300
1918,4,1,-1000
1919,4,47,1000
1920,4,64,2000
1921,4,49,1200
1922,4,30,700
1923,4,26,700
1924,4,21,-300
1925,4,14,-500
1926,4,44,1500
1927,4,17,-500
1928,4,17,-800
1929,4,13,-1000
1930,4,13,-500
1931,4,155,7500
1932,4,112,5000
1933,4,13,-300
1934,4,20,-800
1935,4,38,900
1936,4,16,-1000
1937,4,82,2800
1938,4,11,-1000
1939,4,76,3300
1940,4,17,-1000
1941,4,15,-500
1942,4,87,3400
1943,4,19,-300
1944,4,9,-500
1945,4,35,200
1946,4,68,2500
1947,4,45,1100
1948,4,13,-1000
1949,4,15,-500
1950,4,40,900
1951,4,3,-500
1952,4,18,-300
1953,4,11,-500
1954,4,33,700
1955,4,49,1500
1956,4,51,1200
1957,4,16,-100
1958,4,17,-600
1959,4,72,2600
1960,4,19,-300
1961,4,11,-500
1962,4,6,-1000
1963,4,39,1100
1964,4,10,-1000
1965,4,66,2200
1966,4,22,-600
1967,4,36,200
1968,4,23,-300
1969,4,65,2700
1970,4,46,1700
1971,4,12,-1000
1972,4,15,-500
1973,4,12,-800
1974,4,12,-1000
1975,4,59,1800
1976,4,43,600
1977,4,78,2400
1978,4,74,3000
1979,4,12,-500
1980,4,1,-500
1981,4,50,1000
1982,4,14,-800
1983,4,91,3600
1984,4,10,-1000
1985,4,25,100
1986,4,24,-200
1987,4,61,1900
1988,4,24,300
1989,4,27,500
1990,4,9,-1000
1991,4,13,-500
1992,4,24,100
1993,4,15,-300
1994,4,27,500
1995,4,35,900
1996,4,36,700
1997,4,1,-500
1998,4,50,1700
1999,4,43,1100
2000,4,52,1900
2001,4,27,-800
2002,4,11,-500
2003,4,1,-1000
2004,4,20,100
2005,4,34,700
2006,4,15,-500
2007,4,6,-1000
2008,4,48,1300
2009,4,5,-500
2010,4,117,5900
2011,4,70,2900
2012,4,118,5100
2013,4,3,-1000
2014,4,26,500
2015,4,41,1100
2016,4,48,1000
2017,4,31,500
2018,4,19,-100
2019,4,83,3000
2020,4,103,4400
2021,4,12,-1000
2022,4,119,4600
2023,4,12,-500
2024,4,17,-1000
2025,4,14,-500
2026,4,14,-1000
2027,4,27,100
2028,4,13,-1000
2029,4,110,4200
2030,4,35,200
2031,4,5,-1000
2032,4,16,-300
2033,4,14,-500
2034,4,113,5500
2035,4,55,1200
2036,4,48,1700
2037,4,33,700
2038,4,28,100
2039,4,15,-1000
2040,4,37,600
2041,4,22,-400
2042,4,28,500
2043,4,14,-300
2044,4,37,900
2045,4,78,3500
2046,4,31,700
2047,4,24,100
2048,4,11,-500
2049,4,26,0
2050,4,17,-1000
2051,4,51,1600
2052,4,13,-300
2053,4,16,-1000
2054,4,53,1700
2055,4,10,-500
2056,4,14,-300
2057,4,17,-600
2058,4,18,-800
2059,4,32,0
2060,4,32,300
2061,4,28,500
2062,4,12,-1000
2063,4,14,-1000
2064,4,30,500
2065,4,13,-1000
2066,4,21,-800
2067,4,40,400
2068,4,13,-500
2069,4,30,400
2070,4,13,-500
2071,4,23,100
2072,4,8,-1000
2073,4,16,-300
2074,4,43,1000
2075,4,58,2300
2076,4,16,-600
2077,4,16,-1000
2078,4,18,-1000
2079,4,23,0
2080,4,18,-300
2081,4,15,-800
2082,4,12,-500
2083,4,52,1700
2084,4,40,600
2085,4,121,5500
2086,4,5,-1000
2087,4,54,2100
2088,4,63,2000
2089,4,35,900
2090,4,123,4800
2091,4,13,-1000
2092,4,12,-300
2093,4,14,-500
2094,4,30,0
2095,4,28,0
2096,4,56,1600
2097,4,71,2200
2098,4,20,-400
2099,4,15,-1000
2100,4,23,-100
2101,4,20,100
2102,4,7,-500
2103,4,18,-600
2104,4,73,2900
2105,4,11,-500
2106,4,47,1900
2107,4,17,-1000
2108,4,43,1300
2109,4,12,-1000
2110,4,111,5100
2111,4,87,3600
2112,4,33,200
2113,4,20,-100
2114,4,10,-1000
2115,4,22,-400
2116,4,14,-1000
2117,4,10,-1000
2118,4,25,300
2119,4,45,800
2120,4,112,5000
2121,4,6,-1000
2122,4,60,2000
2123,4,3,-500
2124,4,62,1900
2125,4,45,1000
2126,4,17,-300
2127,4,40,800
2128,4,12,-500
2129,4,22,-300
2130,4,68,2400
2131,4,160,7400
2132,4,27,100
2133,4,0,-1000
2134,4,13,-1000
2135,4,18,-500
2136,4,35,700
2137,4,18,-300
2138,4,62,1600
2139,4,15,-500
2140,4,44,400
2141,4,89,3500
2142,4,96,4000
2143,4,25,0
2144,4,48,1700
2145,4,39,600
2146,4,2,-500
2147,4,51,1200
2148,4,36,200
2149,4,11,-500
2150,4,36,700
2151,4,22,500
2152,4,12,-500
2153,4,13,-500
2154,4,25,-100
2155,4,10,-1000
2156,4,83,4200
2157,4,13,-300
2158,4,43,400
2159,4,65,2300
2160,4,16,-300
2161,4,72,2200
2162,4,13,-1000
2163,4,88,3300
2164,4,19,-800
2165,4,66,2200
2166,4,22,-400
2167,4,121,5300
2168,4,56,2000
2169,4,105,4400
2170,4,21,-300
2171,4,32,500
2172,4,45,600
2173,4,40,600
2174,4,41,1100
2175,4,69,2900
2176,4,13,-500
2177,4,9,-500
2178,4,20,-100
2179,4,36,400
2180,4,54,1200
2181,4,59,1900
2182,4,10,-1000
2183,4,29,300
2184,4,37,600
2185,4,29,500
2186,4,28,0
2187,4,6,-1000
2188,4,45,600
2189,4,4,-1000
2190,4,65,2500
2191,4,76,2600
2192,4,5,-500
2193,4,13,-500
2194,4,17,-100
2195,4,30,500
2196,4,5,-500
2197,4,50,800
2198,4,16,-500
2199,4,33,500
2200,4,15,-800
2201,4,32,700
2202,4,40,1100
2203,4,12,-1000
2204,4,22,-200
2205,4,52,1400
2206,4,12,-500
2207,4,30,700
2208,4,7,-500
2209,4,12,-500
2210,4,25,-400
2211,4,19,-400
2212,4,95,4300
2213,4,4,-1000
2214,4,59,1400
2215,4,51,1700
2216,4,20,-600
2217,4,19,-600
2218,4,60,2100
2219,4,34,300
2220,4,7,-500
2221,4,55,1600
2222,4,11,-1000
2223,4,37,1100
2224,4,54,1400
2225,4,19,-500
2226,4,14,-1000
2227,4,140,6800
2228,4,99,4400
2229,4,13,-1000
2230,4,32,0
2231,4,19,-600
2232,4,87,3000
2233,4,51,1700
2234,4,98,4700
2235,4,13,-1000
2236,4,43,1200
2237,4,25,300
2238,4,19,-100
2239,4,14,-500
2240,4,13,-1000
2241,4,0,-1000
2242,4,14,-300
2243,4,27,-400
2244,4,35,-100
2245,4,41,600
2246,4,29,200
2247,4,19,-800
2248,4,118,5000
2249,4,22,-100
2250,4,12,-500
2251,4,13,-500
2252,4,6,-500
2253,4,32,200
2254,4,29,500
2255,4,116,4800
2256,4,19,-600
2257,4,31,300
2258,4,24,500
2259,4,21,-400
2260,4,32,700
2261,4,12,-500
2262,4,18,-800
2263,4,53,1200
2264,4,52,1400
2265,4,41,200
2266,4,37,900
2267,4,42,900
2268,4,19,-100
2269,4,11,-300
2270,4,59,1400
2271,4,36,900
2272,4,15,-800
2273,4,19,300
2274,4,11,-1000
2275,4,22,100
2276,4,37,200
2277,4,46,1000
2278,4,18,-600
2279,4,14,-500
2280,4,16,-500
2281,4,27,-600
2282,4,94,4500
2283,4,31,500
2284,4,16,-500
2285,4,16,-300
2286,4,10,-500
2287,4,84,3500
2288,4,55,1700
2289,4,4,-500
2290,4,12,-500
2291,4,3,-500
2292,4,38,700
2293,4,22,500
2294,4,17,-100
2295,4,12,-500
2296,4,40,1500
2297,4,15,-1000
2298,4,116,5300
2299,4,55,1800
2300,4,21,-100
2301,4,139,6200
2302,4,37,600
2303,4,13,-500
2304,4,11,-1000
2305,4,25,300
2306,4,13,-500
2307,4,18,-500
2308,4,45,1000
2309,4,128,5700
2310,4,71,3100
2311,4,44,900
2312,4,12,-1000
2313,4,136,6500
2314,4,13,-500
2315,4,13,-1000
2316,4,65,2000
2317,4,46,1700
2318,4,3,-500
2319,4,2,-1000
2320,4,50,800
2321,4,11,-500
2322,4,18,-300
2323,4,40,700
2324,4,31,700
2325,4,114,5100
2326,4,12,-500
2327,4,69,2700
2328,4,53,800
2329,4,12,-1000
2330,4,33,700
2331,4,23,-600
2332,4,50,1700
2333,4,24,-100
2334,4,139,7100
2335,4,38,600
2336,4,51,1700
2337,4,105,4800
2338,4,97,4700
2339,4,1,-1000
2340,4,28,200
2341,4,66,2500
2342,4,2,-500
2343,4,27,-400
2344,4,15,-500
2345,4,15,-500
2346,4,14,-500
2347,4,56,1600
2348,4,15,-500
2349,4,15,-500
2350,4,17,-400
2351,4,86,2800
2352,4,9,-1000
2353,4,40,600
2354,4,36,200
2355,4,25,-200
2356,4,41,1100
2357,4,59,2200
2358,4,29,0
2359,4,1,-500
2360,4,171,9700
2361,4,49,1200
2362,4,3,-1000
2363,4,27,500
2364,4,14,-500
2365,4,7,-500
2366,4,41,400
2367,4,56,2000
2368,4,21,-400
2369,4,95,5100
2370,4,16,-1000
2371,4,58,1400
2372,4,106,4000
2373,4,33,200
2374,4,47,800
2375,4,15,-1000
2376,4,48,1700
2377,4,36,1300
2378,4,12,-500
2379,4,18,-800
2380,4,14,-1000
2381,4,20,-100
2382,4,31,500
2383,4,5,-500
2384,4,30,-800
2385,4,28,200
2386,4,10,-500
2387,4,12,-1000
2388,4,19,-100
2389,4,40,1500
2390,4,11,-500
2391,4,10,-500
2392,4,14,-300
2393,4,19,-300
2394,4,43,1100
2395,4,59,1800
2396,4,10,-1000
2397,4,13,-500
2398,4,112,4600
2399,4,6,-500
2400,4,13,-800
2401,4,66,2600
2402,4,9,-500
2403,4,11,-300
2404,4,18,300
2405,4,28,-200
2406,4,13,-1000
2407,4,76,2800
2408,4,10,-500
2409,4,11,-500
2410,4,53,1000
2411,4,11,-500
2412,4,11,-1000
2413,4,39,700
2414,4,12,-500
2415,4,45,1100
2416,4,16,-500
2417,4,13,-1000
2418,4,1,-1000
2419,4,3,-500
2420,4,11,-500
2421,4,79,2600
2422,4,26,300
2423,4,54,2300
2424,4,11,-1000
2425,4,128,6300
2426,4,70,2700
2427,4,16,-300
2428,4,4,-500
2429,4,10,-300
2430,4,26,700
2431,4,20,-800
2432,4,2,-1000
2433,4,18,-100
2434,4,12,-300
2435,4,22,-600
2436,4,70,2300
2437,4,27,200
2438,4,100,3800
2439,4,32,700
2440,4,27,500
2441,4,15,-600
2442,4,35,900
2443,4,20,-800
2444,4,29,200
2445,4,45,600
2446,4,13,-300
2447,4,7,-500
2448,4,30,300
2449,4,12,-1000
2450,4,75,2400
2451,4,4,-500
2452,4,34,700
2453,4,10,-500
2454,4,14,-500
2455,4,29,-600
2456,4,5,-500
2457,4,39,600
2458,4,1,-1000
2459,4,12,-1000
2460,4,19,-500
2461,4,58,1800
2462,4,23,300
2463,4,51,1500
2464,4,40,200
2465,4,28,0
2466,4,36,400
2467,4,16,-500
2468,4,19,-400
2469,4,34,200
2470,4,89,3600
2471,4,27,0
2472,4,40,1300
2473,4,41,700
2474,4,10,-500
2475,4,66,3100
2476,4,74,2500
2477,4,35,900
2478,4,19,-100
2479,4,39,900
2480,4,11,-500
2481,4,34,0
2482,4,19,-100
2483,4,45,1300
2484,4,30,200
2485,4,41,400
2486,4,7,-1000
2487,4,30,-400
2488,4,34,700
2489,4,11,-1000
2490,4,54,1800
2491,4,14,-1000
2492,4,37,400
2493,4,35,100
2494,4,61,2300
2495,4,35,1100
2496,4,71,2900
2497,4,32,400
2498,4,16,-1000
2499,4,10,-1000
2500,4,11,-800
2501,4,40,400
2502,4,28,300
2503,4,24,-800
2504,4,8,-500
2505,4,13,-800
2506,4,65,2100
2507,4,107,5100
2508,4,16,-800
2509,4,35,700
2510,4,17,-100
2511,4,68,2100
2512,4,19,-600
2513,4,41,1100
2514,4,13,-500
2515,4,56,1400
2516,4,31,700
2517,4,22,-800
2518,4,50,1700
2519,4,14,-800
2520,4,75,2200
2521,4,17,-300
2522,4,85,2800
2523,4,59,1900
2524,4,29,-600
2525,4,29,0
2526,4,11,-500
2527,4,38,1100
2528,4,18,-600
2529,4,24,-600
2530,4,27,100
2531,4,16,-500
2532,4,1,-500
2533,4,5,-500
2534,4,33,400
2535,4,14,-500
2536,4,36,900
2537,4,17,-800
2538,4,17,-300
2539,4,18,-600
2540,4,38,900
2541,4,30,900
2542,4,18,-300
2543,4,10,-500
2544,4,14,-500
2545,4,33,200
2546,4,14,-500
2547,4,21,-200
2548,4,68,2500
2549,4,24,-600
2550,4,39,600
2551,4,105,4300
2552,4,15,-100
2553,4,45,800
2554,4,11,-1000
2555,4,18,-100
2556,4,14,-500
2557,4,28,700
2558,4,15,-500
2559,4,4,-500
2560,4,116,4200
2561,4,15,-800
2562,4,4,-500
2563,4,22,-100
2564,4,19,-500
2565,4,24,300
2566,4,92,3200
2567,4,6,-1000
2568,4,20,-300
2569,4,48,1900
2570,4,6,-1000
2571,4,28,700
2572,4,32,700
2573,4,16,-800
2574,4,11,-1000
2575,4,15,-500
2576,4,54,2300
2577,4,100,4000
2578,4,95,3800
2579,4,35,200
2580,4,45,1400
2581,4,66,2700
2582,4,8,-500
2583,4,30,0
2584,4,13,-500
2585,4,11,-500
2586,4,12,-500
2587,4,14,-500
2588,4,24,500
2589,4,17,-300
2590,4,121,5700
2591,4,49,1700
2592,4,12,-500
2593,4,28,0
2594,4,4,-1000
2595,4,21,-400
2596,4,14,-1000
2597,4,69,2000
2598,4,53,1900
2599,4,41,700
2600,4,160,6700
2601,4,20,-500
2602,4,104,4900
2603,4,55,1900
2604,4,15,-300
2605,4,49,1200
2606,4,81,3300
2607,4,19,-1000
2608,4,22,-100
2609,4,62,2700
2610,4,27,300
2611,4,11,-1000
2612,4,76,3300
2613,4,77,2700
2614,4,12,-1000
2615,4,19,-300
2616,4,28,200
2617,4,53,1900
2618,4,54,600
2619,4,8,-1000
2620,4,18,-300
2621,4,55,1200
2622,4,14,-1000
2623,4,37,700
2624,4,98,4000
2625,4,35,900
2626,4,20,-100
2627,4,29,500
2628,4,38,1300
2629,4,17,-300
2630,4,45,1100
2631,4,31,400
2632,4,18,-1000
2633,4,65,2200
2634,4,67,3300
2635,4,16,-800
2636,4,45,1000
2637,4,18,-800
2638,4,22,300
2639,4,10,-500
2640,4,37,400
2641,4,2,-1000
2642,4,13,-500
2643,4,45,1100
2644,4,38,1100
2645,4,10,-500
2646,4,7,-500
2647,4,41,1500
2648,4,69,2300
2649,4,41,900
2650,4,13,-1000
2651,4,3,-500
2652,4,20,100
2653,4,23,-200
2654,4,18,-500
2655,4,12,-500
2656,4,24,-100
2657,4,16,-300
2658,4,17,-300
2659,4,65,1800
2660,4,11,-500
2661,4,24,-100
2662,4,68,2200
2663,4,7,-500
2664,4,17,100
2665,4,53,1700
2666,4,37,900
2667,4,36,600
2668,4,7,-1000
2669,4,12,-1000
2670,4,56,1600
2671,4,60,2300
2672,4,37,600
2673,4,62,2100
2674,4,17,-1000
2675,4,8,-1000
2676,4,25,500
2677,4,15,-500
2678,4,23,-400
2679,4,39,1500
2680,4,22,-800
2681,4,18,-300
2682,4,12,-500
2683,4,28,500
2684,4,1,-500
2685,4,34,700
2686,4,94,4300
2687,4,26,-200
2688,4,13,-1000
2689,4,16,-500
2690,4,13,-1000
2691,4,16,-1000
2692,4,21,-300
2693,4,17,-100
2694,4,32,200
2695,4,70,2500
2696,4,17,-1000
2697,4,21,-800
2698,4,20,-1000
2699,4,14,-500
2700,4,44,800
2701,4,12,-500
2702,4,34,1100
2703,4,25,500
2704,4,79,2800
2705,4,15,-500
2706,4,16,-500
2707,4,73,2400
2708,4,14,-500
2709,4,29,0
2710,4,84,3000
2711,4,14,-1000
2712,4,7,-500
2713,4,9,-500
2714,4,78,2600
2715,4,44,800
2716,4,26,-300
2717,4,22,300
2718,4,56,1900
2719,4,158,7300
2720,4,28,0
2721,4,41,1300
2722,4,63,2200
2723,4,51,1200
2724,4,238,14000
2725,4,4,-500
2726,4,41,1300
2727,4,84,2600
2728,4,15,-800
2729,4,61,2000
2730,4,43,1000
2731,4,12,-1000
2732,4,41,700
2733,4,63,2200
2734,4,56,2100
2735,4,35,700
2736,4,12,-500
2737,4,55,1200
2738,4,34,200
2739,4,36,1100
2740,4,14,-500
2741,4,19,-600
2742,4,47,1700
2743,4,50,800
2744,4,26,200
2745,4,5,-500
2746,4,29,200
2747,4,22,100
2748,4,26,200
2749,4,86,3500
2750,4,18,-300
2751,4,16,-500
2752,4,12,-500
2753,4,35,700
2754,4,7,-1000
2755,4,51,1900
2756,4,42,1000
2757,4,39,800
2758,4,7,-500
2759,4,123,5400
2760,4,53,1600
2761,4,18,-300
2762,4,167,7900
2763,4,20,-800
2764,4,19,-400
2765,4,10,-1000
2766,4,40,900
2767,4,13,-300
2768,4,11,-1000
2769,4,32,300
2770,4,14,-600
2771,4,39,900
2772,4,19,-300
2773,4,14,-500
2774,4,20,100
2775,4,70,3300
2776,4,2,-1000
2777,4,14,-1000
2778,4,7,-1000
2779,4,110,5300
2780,4,13,-500
2781,4,0,-1000
2782,4,85,3000
2783,4,29,400
2784,4,30,900
2785,4,22,-100
2786,4,25,500
2787,4,29,500
2788,4,49,1600
2789,4,18,-800
2790,4,69,2600
2791,4,53,1700
2792,4,32,400
2793,4,83,2000
2794,4,43,1500
2795,4,31,500
2796,4,40,1300
2797,4,13,-1000
2798,4,17,-500
2799,4,39,400
2800,4,17,-1000
2801,4,32,200
2802,4,21,-300
2803,4,7,-500
2804,4,47,1000
2805,4,5,-1000
2806,4,13,-500
2807,4,21,-300
2808,4,8,-500
2809,4,43,800
2810,4,32,700
2811,4,62,1600
2812,4,18,-600
2813,4,7,-500
2814,4,94,3800
2815,4,17,-300
2816,4,56,1700
2817,4,12,-1000
2818,4,14,-300
2819,4,94,4100
2820,4,18,-800
2821,4,27,200
2822,4,71,2000
2823,4,12,-1000
2824,4,62,1900
2825,4,12,-1000
2826,4,149,7100
2827,4,85,3200
2828,4,103,4600
2829,4,35,200
2830,4,13,-300
2831,4,69,2500
2832,4,16,-800
2833,4,16,-800
2834,4,12,-1000
2835,4,12,-500
2836,4,34,-200
2837,4,85,3300
2838,4,25,500
2839,4,14,-500
2840,4,15,-1000
2841,4,54,2100
2842,4,83,4300
2843,4,51,2100
2844,4,20,-600
2845,4,20,-500
2846,4,45,1300
2847,4,10,-500
2848,4,35,900
2849,4,39,1500
2850,4,30,300
2851,4,13,-1000
2852,4,21,-800
2853,4,21,-300
2854,4,16,-800
2855,4,32,700
2856,4,53,1500
2857,4,16,-500
2858,4,15,-1000
2859,4,6,-500
2860,4,113,5000
2861,4,4,-500
2862,4,36,900
2863,4,80,3200
2864,4,18,-100
2865,4,54,1600
2866,4,15,-1000
2867,4,59,2500
2868,4,11,-500
2869,4,82,2600
2870,4,30,0
2871,4,8,-1000
2872,4,9,-500
2873,4,13,-500
2874,4,19,-600
2875,4,35,300
2876,4,21,-100
2877,4,17,-1000
2878,4,17,-1000
2879,4,81,3000
2880,4,18,-500
2881,4,12,-500
2882,4,9,-1000
2883,4,49,1500
2884,4,71,2600
2885,4,36,700
2886,4,20,-300
2887,4,27,500
2888,4,15,-800
2889,4,87,3300
2890,4,62,2100
2891,4,24,300
2892,4,28,700
2893,4,12,-1000
2894,4,122,6000
2895,4,22,100
2896,4,38,600
2897,4,9,-1000
2898,4,15,-500
2899,4,13,-1000
2900,4,52,1000
2901,4,58,1800
2902,4,6,-1000
2903,4,80,2900
2904,4,15,-600
2905,4,36,1100
2906,4,6,-1000
2907,4,20,100
2908,4,6,-1000
2909,4,57,1900
2910,4,14,-1000
2911,4,96,3800
2912,4,144,6700
