id,agent,time,score
1484,3,71,2000
1485,3,18,-500
1486,3,19,-300
1487,3,19,-300
1488,3,26,700
1489,3,30,700
1490,3,26,200
1491,3,30,-200
1492,3,55,1600
1493,3,19,-300
1494,3,19,-300
1495,3,10,-500
1496,3,28,0
1497,3,42,400
