id,agent,time,score
1005,3,13,-500

1006,3,12,-1000

1007,3,27,-100

1008,3,13,-1000

1009,3,16,-500

1010,3,12,-500

1011,3,17,-500

1012,3,13,-1000

1013,3,22,-500

1014,3,6,-500

1015,3,9,-500

1016,3,28,-800

1017,3,25,-1000

1018,3,6,-500

1019,3,12,-500

1020,3,12,-1000

1021,3,20,-800

1022,3,37,100

1023,3,12,-500

1024,3,30,100

1025,3,20,-500

1026,3,12,-1000

1027,3,5,-1000

1028,3,18,-500

1029,3,20,-800

1030,3,28,100

1031,3,12,-1000

1032,3,16,-100

1033,3,69,3300

1034,3,24,-1000

1035,3,24,-100

1036,3,38,1500

1037,3,23,-100

1038,3,5,-500

1039,3,61,2900

1040,3,24,-400

1041,3,26,-400

1042,3,17,-1000

1043,3,58,2300

1044,3,20,-800

1045,3,18,-500

1046,3,41,400

1047,3,6,-1000

1048,3,1,-500

1049,3,23,-300

1050,3,3,-500

1051,3,7,-500

1052,3,17,-500

1053,3,4,-1000

1054,3,31,-100

1055,3,44,500

1056,3,21,-1000

1057,3,15,-500

1058,3,30,-600

1059,3,15,-500

1060,3,18,-1000

1061,3,8,-500

1062,3,0,-1000

1063,3,34,0

1064,3,13,-500

1065,3,24,-800

1066,3,45,1300

1067,3,32,0

1068,3,16,-1000

1069,3,12,-500

1070,3,15,-1000

1071,3,56,1600

1072,3,20,-1000

1073,3,41,1000

1074,3,11,-500

1075,3,35,200

1076,3,17,-800

1077,3,9,-1000

1078,3,12,-500

1079,3,16,-1000

1080,3,26,-300

1081,3,19,-500

1082,3,25,-1000

1083,3,24,-300

1084,3,11,-500

1085,3,34,200

1086,3,23,-100

1087,3,17,-800

1088,3,18,-800

1089,3,10,-1000

1090,3,39,1300

1091,3,17,-800

1092,3,10,-1000

1093,3,10,-500

1094,3,10,-500

1095,3,8,-500

1096,3,55,2500

1097,3,11,-500

1098,3,15,-1000

1099,3,17,-300

1100,3,53,1400

1101,3,24,-800

1102,3,20,-300

1103,3,18,-1000

1104,3,16,-500

1105,3,29,700

1106,3,25,-400

1107,3,16,-1000

1108,3,18,-1000

1109,3,5,-500

1110,3,3,-500

1111,3,22,-600

1112,3,5,-500

1113,3,15,-1000

1114,3,32,1100

1115,3,21,-100

1116,3,30,100

1117,3,18,-1000

1118,3,45,1500

1119,3,15,-1000

1120,3,38,200

1121,3,19,-600

1122,3,22,-600

1123,3,19,-100

1124,3,19,-1000

1125,3,15,-1000

1126,3,7,-1000

1127,3,9,-1000

1128,3,27,-600

1129,3,46,1300

1130,3,7,-500

1131,3,15,-1000

1132,3,22,-1000

1133,3,13,-500

1134,3,33,-400

1135,3,16,-500

1136,3,17,-500

1137,3,16,-1000

1138,3,15,-500

1139,3,20,-500

1140,3,17,-500

1141,3,18,-300

1142,3,20,-500

1143,3,16,-1000

1144,3,18,-500

1145,3,19,-800

1146,3,15,-800

1147,3,26,100

1148,3,32,700

1149,3,21,-300

1150,3,17,-1000

1151,3,19,-600

1152,3,23,-500

1153,3,16,-500

1154,3,27,100

1155,3,33,-400

1156,3,14,-500

1157,3,5,-500

1158,3,39,1100

1159,3,34,400

1160,3,25,-400

1161,3,8,-500

1162,3,21,-100

1163,3,48,1700

1164,3,31,-600

1165,3,25,300

1166,3,16,-500

1167,3,28,-100

1168,3,24,-300

1169,3,15,-500

1170,3,14,-500

1171,3,21,-600

1172,3,14,-500

1173,3,32,600

1174,3,18,-500

1175,3,3,-1000

1176,3,17,-600

1177,3,17,-1000

1178,3,3,-500

1179,3,37,1300

1180,3,24,100

1181,3,20,-500

1182,3,20,-100

1183,3,43,900

1184,3,22,-500

1185,3,19,-300

1186,3,4,-1000

1187,3,21,-1000

1188,3,24,-200

1189,3,32,300

1190,3,11,-500

1191,3,18,-1000

1192,3,16,-300

1193,3,16,-1000

1194,3,28,-600

1195,3,13,-1000

1196,3,15,-1000

1197,3,21,-800

1198,3,22,-500

1199,3,25,-300

1200,3,19,-1000

1201,3,46,1400

1202,3,25,-400

1203,3,5,-500

1204,3,36,1100

1205,3,38,800

1206,3,53,1500

1207,3,14,-500

1208,3,16,-500

1209,3,20,-800

1210,3,25,-1000

1211,3,16,-800

1212,3,21,-100

1213,3,46,1700

1214,3,54,1500

1215,3,50,1100

1216,3,1,-500

1217,3,38,400

1218,3,53,2300

1219,3,16,-500

1220,3,22,-100

1221,3,19,-1000

1222,3,25,-400

1223,3,49,1700

1224,3,36,400

1225,3,33,100

1226,3,17,-1000

1227,3,18,-1000

1228,3,18,-300

1229,3,29,200

1230,3,24,-800

1231,3,20,-500

1232,3,26,-1000

1233,3,27,-300

1234,3,32,700

1235,3,23,-300

1236,3,50,1700

1237,3,3,-500

1238,3,16,-500

1239,3,79,4100

1240,3,34,500

1241,3,24,-300

1242,3,28,-200

1243,3,24,300

1244,3,24,-600

1245,3,69,2800

1246,3,26,-100

1247,3,8,-1000

1248,3,32,1100

1249,3,22,-200

1250,3,47,1300

1251,3,23,-800

1252,3,83,4100

1253,3,15,-1000

1254,3,14,-1000

1255,3,35,400

1256,3,17,-1000

1257,3,16,-500

1258,3,18,-1000

1259,3,20,-600

1260,3,51,1600

1261,3,9,-500

1262,3,10,-500

1263,3,11,-1000

1264,3,20,-300

1265,3,55,2300

1266,3,9,-500

1267,3,6,-500

1268,3,16,-1000

1269,3,15,-1000

1270,3,10,-1000

1271,3,52,1200

1272,3,18,-500

1273,3,20,-100

1274,3,7,-500

1275,3,7,-1000

1276,3,49,1700

1277,3,65,3500

1278,3,25,0

1279,3,14,-1000

1280,3,6,-500

1281,3,20,-300

1282,3,31,-100

1283,3,54,2100

1284,3,34,-400

1285,3,58,2100

1286,3,24,-300

1287,3,1,-1000

1288,3,17,-800

1289,3,56,2200

1290,3,15,-1000

1291,3,27,300

1292,3,17,-1000

1293,3,52,1600

1294,3,16,-1000

1295,3,23,-800

1296,3,18,-500

1297,3,46,1300

1298,3,25,-500

1299,3,22,-100

1300,3,11,-1000

1301,3,22,-300

1302,3,24,-300

1303,3,26,-600

1304,3,29,-100

1305,3,21,-300

1306,3,14,-500

1307,3,22,-600

1308,3,10,-1000

1309,3,16,-1000

1310,3,65,2700

1311,3,5,-1000

1312,3,20,-300

1313,3,39,900

1314,3,34,500

1315,3,17,-500

1316,3,37,300

1317,3,12,-500

1318,3,13,-1000

1319,3,27,100

1320,3,21,-300

1321,3,20,-300

1322,3,31,600

1323,3,22,-800

1324,3,8,-1000

1325,3,14,-1000

1326,3,11,-1000

1327,3,42,1300

1328,3,21,-500

1329,3,23,-300

1330,3,26,300

1331,3,26,-100

1332,3,20,-100

1333,3,43,1000

1334,3,47,1500

1335,3,17,-1000

1336,3,14,-1000

1337,3,23,-600

1338,3,50,1400

1339,3,18,-1000

1340,3,10,-500

1341,3,35,400

1342,3,23,-300

1343,3,38,800

1344,3,37,400

1345,3,29,100

1346,3,38,1000

